collection	source_id	verdict	outcome	issues	corrected_preview
heraclitus_fragments	HFR_P046	error	repaired	The passage attributes a quote to Heraclitus that is actually Fragment B8 (DK), but the translation 'The unlike is joined together' misrepresents the Greek. The standard rendering is 'What is opposed brings together' or 'The counter-thrust brings together' (τὸ ἀντίξουν συμφέρον), not 'unlike is joined.'; The phrase 'all things take place by strife' (πάντα γίνεσθαι κατ' ἔριν) is more accurately 'al	reference to these things, some seek for deeper principles and more in accordance with nature. Euripides says, 'The parched earth loves the rain, and the high h
heraclitus_fragments	HFR_P045	error	repaired	The original is in Greek, not Sanskrit (IAST) as labeled; 'agnóeousin hókōspēr' means 'they do not understand how' not 'they fail to grasp how the very thing'; 'tò diapheroménón heautōi' means 'that which differs/is at variance with itself' not 'the very thing that sets apart'; 'oiakízei' means 'steers/directs/governs itself' - this verb is completely omitted in the translation; 'harmoníē palíntōn	They do not understand how that which is at variance with itself agrees with itself: a backward-turning harmony, like that of the bow and the lyre.
heraclitus_fragments	HFR_P048	error	repaired	The translation inverts the meaning - Heraclitus advocates FOR making conjectures about the greatest things, not against it; The negative 'not' is incorrectly added, reversing the fragment's sense; The verb 'draw conclusions' misses the speculative/conjectural nature of εἰκῇ βαλλώμεθα	Let us make conjectures about the greatest matters.
heraclitus_fragments	HFR_P056	error	repaired	The original Greek does not mention 'opposites' (ἐναντίων) at all; The phrases 'tension and release', 'discord and concord', and 'coexist in a unified whole' are interpretive additions not present in the original; The original is a simple comparison statement, not an explanation of opposites or tension; The transliteration is labeled as Sanskrit (IAST) but is actually Greek	The harmony of the world is like that of the bow and the lyre.
heraclitus_fragments	HFR_P053	error	repaired	The translation says 'dry beam' but the Greek original (ψυχὴ αὐγοειδεστάτη καὶ ἀρίστη) refers to 'dry soul' or 'driest soul', not a beam; The phrase structure inverts the meaning: it should be 'the dry soul is wisest and best' not 'the dry beam is the wisest and best soul'	The driest soul is the wisest and best.
heraclitus_fragments	HFR_P062	error	repaired	The word 'tare' appears to be a typographical error for 'are' - this creates a meaning error as 'tare' (a weed or weight deduction) makes no sense in context; The phrase 'all things arise and are used' misrepresents the Greek concept - the standard rendering involves things coming into being or passing away through strife, not being 'used'	We must know that war is common to all and justice is strife, and that all things come into being through strife and necessity.
heraclitus_fragments	HFR_P058	error	error_unconfirmed	Text is severely corrupted with apparent OCR/transmission errors: 'turing' (likely 'torturing'), 'yand sufferings.t' (garbled syntax); Fragment appears to be from Heraclitus B58 about physicians and opposites, but the rendering is incoherent; Missing clear statement of the paradox: physicians who cut and burn (harm) yet deserve payment for healing; The connection between 'evil are one' and the phy	Good and bad are the same. Physicians who cut and cauterize the sick in every way, torturing them, complain that they do not receive a worthy fee from the patie
heraclitus_fragments	HFR_P063	error	repaired	Fragment appears incomplete or truncated; The phrase 'For it is wholly destined' does not correspond to any recognized Heraclitus fragment in standard collections; Without the Greek original provided, cannot verify translation accuracy; The reference to 'Sanskrit (IAST)' for a Greek text is erroneous - Heraclitus wrote in ancient Greek, not Sanskrit	Unable to provide corrected translation without access to the actual Greek original text. The metadata indicates confusion between language sources (Sanskrit vs
heraclitus_fragments	HFR_P057	error	error_unconfirmed	The original Greek fragment (B57) states that 'good and bad are one' (ἓν τὸ σοφὸν μοῦνον λέγεσθαι οὐκ ἐθέλει καὶ ἐθέλει Ζηνὸς ὄνομα), not that they are the same. The new translation omits the crucial nuance of 'one' (ἓν) and the context of the wise being unwilling and willing to be called by the name of Zeus, which is a significant departure from the original meaning.	The wise is one, unwilling and willing to be called by the name of Zeus.
heraclitus_fragments	HFR_P060	error	repaired	The passage is attributed to Heraclitus (Greek philosopher, ~535-475 BCE) but labeled as 'Sanskrit (IAST)', which is a fundamental error; Without the actual Greek original provided, cannot verify translation accuracy; The fragment appears to be from Heraclitus DK B23, but the translation inverts the typical sense - standard translations render this as 'They would not know the name of Right (Dikē/J	The name of justice would not be known if these things did not exist.
heraclitus_fragments	HFR_P070	error	repaired	The translation says 'dry beam' but the Greek original (ψυχὴ αὐγοειδεστάτη καὶ ἀρίστη) refers to 'dry soul' or 'driest soul', not a beam; The phrase structure inverts the meaning: it should be 'the dry soul is wisest and best' not 'the dry beam is the wisest and best soul'	The driest soul is the wisest and best.
heraclitus_fragments	HFR_P061	error	repaired	The passage attributes to Heraclitus that 'to God all things are beautiful and good and right' (καλὰ καὶ ἀγαθὰ καὶ δίκαια), but the authentic fragment (DK B102) states 'to god all things are beautiful and good and just' without the qualifier 'right' as a separate category; The contrast 'people suppose that some are right and others wrong' misrepresents the original, which states 'but humans have s	For to the god all things are beautiful and good and just, but humans have taken some things to be unjust and others just.
heraclitus_fragments	HFR_P065	error	repaired	Fragment attribution error: 'frag. 110' is incorrectly cited - this content corresponds to fragments 32 and 33 in standard numbering; Textual corruption: 'clitus' writing' appears to be a truncation of 'Heraclitus' writing'; The second quote 'Law is to obey the will of one' is fragment 33, not fragment 110; Fragment 110 in standard editions reads 'It is not better for men to get all they wish' - c	From Heraclitus' writing: 'One thing, the only truly wise, is willing and unwilling to be called by the name of Zeus.' And elsewhere: 'It is law, too, to obey t
heraclitus_fragments	HFR_P064	error	repaired	Fragment LXV: 'It wills and wills not' is a mistranslation - the Greek 'ouk ethelei kai ethelei' means 'it is not willing and yet is willing' or 'it does not wish and yet wishes', expressing paradoxical reluctance/willingness, not a simple statement of dual volition; Fragment LXVI: 'The name of the bow is life' mistranslates the Greek wordplay - 'bios' means both 'bow' and 'life', so the fragment 	Death is what we see awake; what we see asleep is sleep. LXV.—One thing alone is wise: it is unwilling and yet willing to be called by the name of Zeus. LXVI.—T
heraclitus_fragments	HFR_P074	error	repaired	The original text is in Ancient Greek, not Sanskrit (IAST) as labeled; The phrase 'embodying Logos in its clarity' is entirely invented and not present in the original Greek text; The original is a simple declarative statement with no reference to Logos or clarity	The dry soul is wisest and best.
heraclitus_fragments	HFR_P078	error	repaired	This is not a translation at all - it is a bibliographic citation reference to Tzetzes' Chiliades 11.722, which is a source location, not a rendering of Heraclitus' Greek text; No actual content from Heraclitus has been translated; The label 'Sanskrit (IAST)' is incorrect - Heraclitus wrote in ancient Greek, not Sanskrit	Unable to provide corrected translation as no Greek source text was provided and the submission contains only a citation reference rather than any translation o
heraclitus_fragments	HFR_P075	error	repaired	The translation says 'dry beam' but the Greek original (ψυχὴ αὐγοειδεστάτη καὶ ἀρίστη) refers to 'dry soul' or 'driest soul', not a beam; The phrase structure inverts the meaning: it should be 'the dry soul is wisest and best' not 'the dry beam is the wisest and best soul'	The driest soul is the wisest and best.
heraclitus_fragments	HFR_P071	error	repaired	The passage appears to be a citation/commentary format, not a translation of Heraclitus's actual fragment; The Greek phrase 'οὕτω βαθὺν λόγον ἔχει' is left untranslated in parentheses rather than being rendered into English; The bibliographic references (Tertullian, Numenius, Porphyry) are part of the scholarly apparatus, not Heraclitus's words; The actual Heraclitean fragment is only the quoted p	You would not find out the boundaries of soul by going, even if you traveled every path, so deep a measure does it have.
heraclitus_fragments	HFR_P080	error	repaired	The original text is in Greek, not Sanskrit (IAST) as labeled; The passage appears to be from a doxographical source about Heraclitus (likely Diogenes Laertius or similar), not a direct Heraclitus fragment; The translation contains a clear typographical error: 'T have been seeking myself' should be 'I have been seeking myself'; The phrase 'though he had been engaged in some great and solemn task' 	He was a pupil of no one, but said he inquired of himself and learned everything from himself. As if engaged in some great and solemn task, he said, 'I have bee
heraclitus_fragments	HFR_P079	error	repaired	The attribution 'Musonius from Stob. Floril. xvii. 48. Immort. anim. viii. 13.' is completely erroneous - this is Heraclitus Fragment 52 (DK B52), not Musonius Rufus; The fragment is actually preserved in Hippolytus (Refutatio IX.9.4), not in Stobaeus Florilegium or any work titled 'Immort. anim.'; The translation itself of the Greek content is reasonably accurate to the standard rendering, but th	Lifetime is a child playing, moving game pieces; the kingship belongs to a child.
heraclitus_fragments	HFR_P077	error	repaired	The opening sentence 'Man, as a light at night, is lighted and extinguished' appears to be from Fragment 26, not the fragment about opposites being the same; The phrase 'For when is death not present with us?' is not part of the original Heraclitus fragment but appears to be commentary; The fragment being translated is actually Fragment 88 about opposites being identical through transformation; Th	The same thing in us is living and dead, waking and sleeping, young and old; for these things having changed around are those, and those having changed around a
heraclitus_fragments	HFR_P082	error	repaired	The original text is Greek (Heraclitus), not Sanskrit as indicated; The translation appears garbled or incomplete - 'weariness upon the same things to labor and by them to be controlled' lacks clear grammatical structure; The citation format is corrupted ('Ὁ. 12' appears to be a Greek character error); This appears to be fragment discussing toil/labor with the same things, but the phrasing inverts	To toil at the same things and to be ruled by them is wearisome.
heraclitus_fragments	HFR_P081	error	repaired	The passage is attributed to Heraclitus (Greek philosopher, ~535-475 BCE) but labeled as 'Sanskrit (IAST)', which is a fundamental error; Without the actual Greek original provided, cannot verify translation accuracy; The fragment appears to be from Heraclitus DK B23, but the translation inverts the typical sense - standard translations render this as 'They would not know the name of Right (Dikē/J	The name of justice would not be known if these things did not exist.
heraclitus_fragments	HFR_P087	error	repaired	This is not a translation at all but a bibliographic citation reference (Aeneas of Gaza, Theophrastus p. 9); No actual content from Heraclitus has been translated; The label 'Sanskrit (IAST)' is incorrect - Heraclitus wrote in ancient Greek, not Sanskrit; The 'NEW TRANSLATION' field contains only a source attribution, not translated text	No translation can be provided as no Greek source text was supplied and the submission contains only a bibliographic reference rather than any translated conten
heraclitus_fragments	HFR_P091	error	error_unconfirmed	The translation begins correctly but then inexplicably shifts into untranslated Greek text about crows, stags, ravens, and phoenixes living multiple generations - this Greek passage appears to be from Hesiod or similar poetry about lifespans of animals, not from Heraclitus Fragment 114 (the 'common law/logos' fragment); The Greek text inserted is completely unrelated to Heraclitus's philosophical 	Those who speak with understanding must hold fast to what is common to all, as a city holds to its law, and even more firmly. For all human laws are nourished b
heraclitus_fragments	HFR_P089	error	error_unconfirmed	This appears to be Fragment 52 ('Aiōn pais esti paizōn, pesseuōn: paidos hē basilēiē') about time/eternity being a child playing, not about human generations; If this is Fragment 88 about birth/death cycles, it still does not mention '30 years' or 'grandfather' specifically; The translation invents specific numerical and familial content not present in any known Heraclitus fragment; Possible confu	Unable to provide corrected translation without access to the actual Greek original text being referenced
heraclitus_fragments	HFR_P086	error	repaired	The phrase 'they will only to live' contains a grammatical error ('will only to' is malformed); The meaning 'will only to live and die' suggests limitation or mere existence, but the Greek γενόμενοι ζώειν ἐθέλουσι μόρους τ' ἔχειν typically means 'being born, they wish to live and to have their fates (deaths)' - the 'only' adds a reductive sense not in the original; The phrase 'or rather to find re	Once born, they desire to live and meet their fates—or rather to rest—and they leave behind children who are themselves fated to die.
heraclitus_fragments	HFR_P090	error	repaired	The original Greek states 'you step and do not step into the same river' (second person singular), not 'we step' (first person plural); The second sentence 'We both exist and do not exist' appears to be from a different fragment (commonly Fragment 49a) and is not present in Fragment 90's standard text; Fragment 90 typically reads 'potamoisi toisin autoisin embainousin hetera kai hetera hudata epir	You both step and do not step into the same rivers; you are and you are not.
heraclitus_fragments	HFR_P098	error	repaired	The passage is in Greek, not Sanskrit (IAST) as labeled; The translation is incomplete - it appears to be only a fragment ending mid-sentence with a Greek character; The question mark suggests interrogative mood but the fragment is too incomplete to assess full meaning; Missing the complete thought - this appears to be only the latter half of Fragment 82/83 which begins with a statement about the 	The wisest human being will appear as an ape in comparison to god, in wisdom and beauty and everything else.
heraclitus_fragments	HFR_P088	error	repaired	This passage is not from Heraclitus at all - it appears to be from a later mathematical/astronomical commentary (possibly Theon of Smyrna or similar Pythagorean source); The content about the number 30, its mathematical properties, and squares (1, 4, 9, 16) is completely foreign to Heraclitus's genuine fragments; While Heraclitus may have mentioned 'month' (μήν) in some context, this elaborate num	This passage cannot be corrected as an English translation of Heraclitus because it is not a genuine Heraclitus fragment. It is a later commentary or a misattri
heraclitus_fragments	HFR_P099	error	repaired	The passage attributes the saying to Heraclitus but then credits 'Hippias the wise' at the end, creating confusion about authorship; The phrase 'my man' appears to be an informal address not present in the original fragment; The comparison structure mentions 'earthen pots' compared with 'maidenkind' which inverts or misrepresents the typical Heraclitean fragment that compares the wisest human to g	The most beautiful ape is ugly in comparison with the human race, and the most beautiful pot is ugly in comparison with the maiden class, as Hippias the wise sa
heraclitus_fragments	HFR_P097	error	repaired	The fragment compares how a child relates to a man with how a man relates to the divine/daimon, not 'thoughtless man' vs. 'Deity'; The standard rendering is 'man is as infantile/childish to the daimon as a child is to a man' - a proportional analogy, not about 'thoughtless' people specifically; The term 'thoughtless' adds a moral judgment not present in the original Greek 'aner' (man/adult human)	A man is infantile in relation to a divine being, just as a child is in relation to a man.
heraclitus_fragments	HFR_P109	error	error_unconfirmed	The translation inverts the meaning of the fragment. The Greek original (B95 in DK numbering) states it is better to hide ignorance, but the standard interpretation is that this is difficult or impossible to do, especially in symposia/drinking contexts. More critically, many scholars read this as 'it is hard to conceal ignorance' rather than prescriptive advice that one 'should' conceal it.	It is difficult to conceal ignorance, but to expose it in relaxation and drink.
heraclitus_fragments	HFR_P107	error	repaired	The text identifies the original as Sanskrit (IAST) when Heraclitus wrote in Greek; The translation appears to be of Fragment 112 (DK B112) but contains significant errors; 'Self-control is the highest virtue' mistranslates 'σωφρονεῖν ἀρετὴ μεγίστη' - sōphronein (sound-mindedness/temperance) is stated as the greatest virtue, not 'self-control' specifically; The fragment structure is corrupted - th	Sound-mindedness is the greatest excellence, and wisdom consists in speaking what is true and acting in accordance with nature, paying heed to it.
heraclitus_fragments	HFR_P114	error	repaired	The passage is incomplete - it cuts off mid-sentence after 'and if', leaving the crucial final clause missing; The translation appears to be from Fragment 121 (DK B121), but the incomplete ending makes it impossible to verify full accuracy of the conditional clause that should follow	The Ephesians deserve to be hanged, every adult among them, and to leave the city to the beardless youths, since they expelled Hermodorus, the most worthy man a
heraclitus_fragments	HFR_P102	error	error_unconfirmed	Fragment begins mid-sentence with 'fresh, he (Heraclitus) says' without proper context - appears to be truncated; The phrase 'Sea water, he says, is. very pure and very foul' contains a misplaced period after 'is' breaking the sentence structure; The fragment ends with 'ete.' which appears to be a typographical error for 'etc.' or represents incomplete text; The translation lacks the complete open	The sea is the purest and the foulest water: for fish it is drinkable and life-sustaining, but for humans it is undrinkable and deadly.
heraclitus_fragments	HFR_P120	error	repaired	The translation 'One day is like all' misses the reciprocal nature of the Greek fragment. The standard rendering is 'One day is equal to every day' or 'All days are one,' emphasizing that every day is equal to every other day, not that one day resembles all days collectively.	Every day is equal to every other day.
heraclitus_fragments	HFR_P115	error	repaired	Fragment CX VI mistranslates the Greek - the standard reading is about truth/the real hiding itself through being unbelievable/unexpected, not about something escaping knowledge through incredibility; Fragment CX VII inverts the sense - the Greek indicates a foolish person is excited/startled by every word/logos, not that they 'love to be puzzled'; The dog fragment (CX V) appears sound in meaning	Dogs bark at everyone they do not recognize. CX VI.—The nature of things loves to hide by being unexpected. CX VII.—A foolish man is apt to be in flutter at eve
heraclitus_fragments	HFR_P117	error	repaired	The passage is not from Sanskrit/IAST but from Greek; The text appears to be a fragmentary editorial note or apparatus entry, not a translation of Heraclitus; The phrase 'A stupid man loves' is incomplete and appears to be a citation reference rather than a full translation; The reference 'CX VIII.—Clement of Alex. Strom. v. 1, p.649' is bibliographic apparatus, not translated content; The word 'p	This passage cannot be corrected as it does not contain a translatable Heraclitus fragment. It appears to be corrupted editorial apparatus or a citation referen
heraclitus_fragments	HFR_P123	error	repaired	This passage is not from Heraclitus Fragments at all; Heraclitus wrote in ancient Greek, not Sanskrit; The content about 'guardians of the living and the dead' does not match any known Heraclitus fragment; This appears to be from an entirely different text, possibly Zoroastrian or other eschatological literature	Unable to provide corrected translation as this is not a Heraclitus fragment. The source text identification is fundamentally incorrect.
heraclitus_fragments	HFR_P116	error	repaired	The phrase 'through 8.11.5' appears to be a citation reference erroneously included in the translation text itself; The fragment should end with 'through all' or 'through all things' (dia pantōn), not with a numerical reference	There is one wisdom: to know the intelligence that steers all things through all things.
heraclitus_fragments	HFR_P119	error	repaired	Text appears to be corrupted scholarly apparatus or footnotes rather than a translation of Heraclitus fragments; Contains incomplete Greek phrase fragment and citation references instead of translated content; Not a coherent English translation of any Heraclitus fragment; Appears to be metadata/editorial notes mistakenly presented as translation	Unable to provide corrected translation as no valid Greek original text of Heraclitus is present to translate from. The provided text consists only of editorial
heraclitus_fragments	HFR_P118	error	error_unconfirmed	The verb 'knows how to cheat' misrepresents the Greek - the standard rendering is 'knows and guards' or 'knows and maintains' (φυλάσσει) what is seemly/right, not 'knows how to cheat'; The subject 'most approved of those who are of repute' is awkward but the core error is the verb meaning	The most esteemed one knows and guards what is right. Yet justice shall overtake fabricators and witnesses of falsehoods.
heraclitus_fragments	HFR_P124	error	repaired	The passage header incorrectly identifies the original language as 'Sanskrit (IAST)' when Heraclitus wrote in ancient Greek; The translation appears to be merely a list of terms without the crucial verb and context that appears in the Greek original; Missing the key theological/eschatological point: Heraclitus threatens these groups with post-mortem consequences; The standard rendering includes 'w	Night-wanderers, magicians, bacchants, maenads, and the mystery-initiated—these people Heraclitus threatens with what comes after death; for them he prophesies 
heraclitus_fragments	HFR_P128	error	repaired	The passage incorrectly states the original is in Sanskrit (IAST) when Heraclitus wrote in Greek; The translation appears to be a paraphrase or commentary by Clement of Alexandria about Heraclitus, not a direct translation of Heraclitus fragments; The phrase 'of the idle-minded people of the Erechthidae' seems garbled - this likely refers to a specific individual or small group, not 'idle-minded p	There are two kinds of sacrifices: those performed by people who are completely purified—which would scarcely occur even in the case of one man, as Heraclitus s
heraclitus_fragments	HFR_P127	error	repaired	Incomplete sentence: 'But and Hades are the same' is missing the subject 'Dionysus' before 'and Hades'; The fragment breaks off mid-thought with grammatically incomplete construction	For were it not for Dionysus to whom they make procession and sing the hymn to the shameful parts, they would be acting most shamelessly. But Hades and Dionysus
isavasya_upanishad	ISA_008	error	repaired	Missing the crucial phrase 'evam tvayi' (thus in you/for you) which emphasizes the specific path being described; Omits 'nanyatheto'sti' (there is no other way than this) - a critical negation that establishes this as THE way, not just 'a way'; The phrase 'na karma lipyate nare' (action does not cling/adhere to the person) is rendered too loosely as 'action does not bind' without capturing that it	Performing actions here in this world, one should desire to live a hundred years. For you, there is no other way than this; action does not cling to a person in
isavasya_upanishad	ISA_010	error	repaired	Translation renders 'devāḥ' (gods/deities) as 'senses' which is incorrect; Omits the entire second half of the verse (pāda c-d) about 'it outstrips others while standing still' and 'Mātariśvan places waters in it'; Incomplete translation missing approximately 50% of the original verse content	Unmoving, one, swifter than mind — the gods did not reach It though moving ahead. It, while standing still, outstrips others who run; in It Mātariśvan establish
isavasya_upanishad	ISA_003	error	repaired	Verse 4: 'senses cannot overtake it' is incorrect - the original says 'the gods (devas) do not reach it, though moving before' - devas are not senses; Verse 4: The phrase about water/wind (apo matarisva dadhati) is completely omitted - this refers to the cosmic powers placing/supporting waters in That; Verse 4: 'tad dhavato'nyan atyeti tisthat' means 'while standing still, it outruns others who ru	Unmoving, one, swifter than mind — the gods reached it not, though they moved before. Standing still, it outruns those who run. In it, Matarisvan establishes th
isavasya_upanishad	ISA_005	error	repaired	Verse 12: 'asambhūti' (non-becoming/unmanifest) is mistranslated as 'the unmanifest' when it refers to the unmanifest/non-becoming principle; 'sambhūti' (becoming/manifestation) is correct but the comparative structure 'tato bhūya iva' (even more/still greater darkness) is lost; Verse 14: 'vināśa' is mistranslated as 'manifest becoming' when it actually means 'destruction/dissolution'; the verse c	Into blinding darkness enter those who worship the unmanifest (non-becoming); into still greater darkness, as it were, enter those who delight in the manifest (
isavasya_upanishad	ISA_016	error	repaired	The verse explicitly states TWO different things are said about vidya AND TWO different things about avidya (anyad...anyad for each), not that they yield different results from each other; The structure 'anyad evāhur vidyayā anyad āhur avidyayā' means 'they say one thing about vidya, another thing about avidya' - referring to what is taught/said about each separately; Missing the second half: 'iti	They say one thing about vidya, and they say another thing about avidya — thus we have heard from the wise ones who explained that to us.
isavasya_upanishad	ISA_006	error	repaired	Verse 15: 'satyadharmaya drstaye' means 'for the vision of one devoted to truth/dharma' - correctly rendered; Verse 16: Missing the complete first half addressing Pushan with multiple epithets (ekarse, yama, surya, prajapatya) and the imperative 'vyuha rasmin samuha' (withdraw/arrange your rays, collect your light); Verse 16: 'yo'sav asau purusah' refers to 'that Person who is there (in the sun)' 	"The face of truth is covered with a golden vessel. O Nourisher (Sun), uncover that for the vision of one devoted to truth and dharma.

O Nourisher, sole seer, O"
isavasya_upanishad	ISA_019	error	repaired	The verse does not state that different results arise from attending to manifest and unmanifest - it states that people say one thing about sambhava (coming into being/the manifest) and another thing about asambhava (non-becoming/the unmanifest); The structure 'anyad evāhuḥ... anyad āhuḥ...' means 'they say one thing... they say another thing' - not 'different results arise'; The phrase 'iti śuśru	They say one thing indeed results from sambhava (the manifest/becoming), and they say another results from asambhava (the unmanifest/non-becoming). Thus have we
isavasya_upanishad	ISA_014	error	repaired	Missing subject 'sa' (He/That) - the verse describes a being/reality, not abstract qualities; Missing 'akāyam' (without body/bodiless); Missing 'avranaṃ' (without wound/blemish); Missing 'asnāviram' (without sinews/veins); Missing 'apāpa-viddham' (unpierced by evil); Incomplete rendering of final clause: 'yathātathyato'rthān vyadadhāc chāśvatībhyaḥ samābhyaḥ' means He assigned/distributed objects/	He moved everywhere, bright, bodiless, without wound, without sinews, pure, untouched by evil; the seer, the thinker, the all-pervading, the self-existent one a
isavasya_upanishad	ISA_022	error	repaired	Omits the vocative 'pūṣan' (nourisher/sustainer); Omits 'ekarṣe' (sole seer/rishi); Omits 'yama' (controller/ordainer); Omits 'prājāpatya' (offspring of Prajāpati); Omits 'vyūha' (withdraw/remove); The phrase 'yo 'sāv asau puruṣaḥ' refers to the person/being IN the sun, not just 'that Purusha there' without clear reference	O Nourisher, O sole Seer, O Ordainer, O Sun, offspring of Prajāpati, withdraw your rays, gather in your light. That form of yours which is most auspicious, that
mandukya_upanishad_and_gaudapada_karika	MK_04_71	error	repaired	Complete mistranslation: the verse states 'no jīva is born, its origination does not exist' but translation discusses turīya as experiencer/witness; Wrong referent: verse is about non-origination of jīva, not about turīya's nature; Invented content: 'made of truth, knowledge, and bliss' (saccidānanda) not present in original; Omitted core meaning: the ultimate truth that nothing whatsoever is born	No jīva (individual soul) whatsoever is born; its origination does not exist. This is that supreme truth—where nothing whatsoever is born.
mandukya_upanishad_and_gaudapada_karika	MK_04_99	error	repaired	The original text contains no mention of 'beyond waking, dream, and deep sleep' or 'witness-consciousness' - these are interpretive additions not present in the Sanskrit; The phrase 'that neither originates nor perishes' is an expansion/interpretation of 'ajātam avyayam' but adds conceptual content not explicitly in the verse	That alone is called the Fourth—unborn, immutable, peaceful, non-dual, the supreme highest.
mandukya_upanishad_and_gaudapada_karika	MUK_007	error	repaired	cetomukha mistranslated as 'door to the knowing of the other two states' - it means 'whose mouth/face is consciousness' or 'consciousness-faced', not a door to knowing other states; prajñānaghana rendered as 'mass of consciousness' but should be 'mass of cognition/intelligence' in the context of deep sleep where there is undifferentiated awareness; ānandabhuk translated as 'experiences bliss' but 	That is deep sleep wherein the sleeper desires no desire and sees no dream. The third quarter is Prājña — whose sphere is deep sleep, who has become unified, wh
katha_upanishad	KAU_05_KNOWING	error	repaired	Verse 2.18: 'nor did anything come from it' inverts the meaning of 'na babhūva kaścit' which means 'it did not become anything' or 'nothing became from it'; Verse 2.20: 'tam akratuḥ paśyati' means 'the one without desire/will sees it' not 'one who is free from desire... beholds it'; akratuḥ is the subject who sees, not a description of the seer's state; Verse 2.21: 'kas taṃ madāmadaṃ devaṃ mad any	The wise Self is neither born nor dies; it did not come from anywhere, nor did it become anything. Unborn, eternal, everlasting, primeval, it is not slain when 
mandukya_upanishad_and_gaudapada_karika	MUK_011	error	repaired	The term 'adhyakṣaram' means 'in relation to/with regard to the syllable' but the passage structure indicates Om IS that syllable, not just 'with reference to' it; The term 'adhimātram' means 'with regard to the measures/elements' not 'with reference to the elements' in the sense of material elements; The translation 'the quarters are the elements and the elements are the quarters' reverses the Sa	This very Ātman, in terms of sound, is the syllable Om. In terms of its measures, the quarters are the measures and the measures are the quarters — namely, the 
marcus_aurelius_meditations	MED_006	error	repaired	Complete mistranslation: the original asks 'Why do external things distract you?' not 'Strip away your self-love/ignorance/resistance'; Missing the core instruction to 'give yourself leisure to learn something good and stop wandering'; Invented content about justice, piety, sincerity not present in original; Invented phrase 'as if it were the last task of your life' not in original; Missing the wa	Why do external things falling upon you distract you? Give yourself leisure to learn something good and stop wandering about. But now you must also guard agains
marcus_aurelius_meditations	MED_011	error	repaired	The Greek text uses 'Κλωθοῖ' (Clotho, the Spinner) not 'εἱμαρμένη' (fate/destiny) - the translator has substituted a different concept; The phrase 'οἷστισί ποτε πράγμασι βούλεται' means 'to whatever matters/affairs she wishes' - referring to things/circumstances, not people; The translation invents 'love from the heart those with whom fortune has spun your life together' - this entire clause about	Willingly give yourself over to Clotho, allowing yourself to be spun together with whatever matters she wishes.
katha_upanishad	KAU_02_THREE_BOONS	error	repaired	Verse 1.11: 'released by me' should be 'released by you' - Naciketas is speaking to Death about his father being released by Death, not by Naciketas himself; Verse 1.12: 'you are not there' (na tatra tvam) refers to Death not being in heaven, but translation context makes this ambiguous; Verse 1.17: 'I give you yet another boon today' - this is Death giving an additional gift beyond the three boon	Because you stayed three nights in my house without eating, O Brahmin guest worthy of reverence, salutations to you, O Brahmin, may there be well-being for me -
marcus_aurelius_meditations	MED_004	error	repaired	The translation omits the entire second half of the passage (approximately 85% of the original text); Missing the complete philosophical argument about gods, providence, death, and indifferents; Only translates the opening sentence while the passage continues with extensive reasoning about whether gods exist, whether they care for human affairs, and the nature of good and evil	As one who could depart from life at any moment, so act and speak and think in each thing. To depart from among men, if gods exist, is nothing terrible; for the
marcus_aurelius_meditations	MED_04_09	error	repaired	τοῦ συμφέροντος is genitive modifying φύσις, meaning 'the nature of the beneficial/expedient', not 'what benefits' as a separate entity; The passive perfect 'ἠνάγκασται' with present infinitive 'ποιεῖν' indicates necessity/compulsion inherent to nature itself, not external compulsion; Standard translations render this as 'the nature of the useful/beneficial is compelled' or 'must by necessity do t	The nature of the expedient is compelled to do this.
marcus_aurelius_meditations	MED_009	error	repaired	The new translation renders only the final sentence fragment, omitting approximately 90% of the passage; Missing: the entire discussion of humans as 'most akin to us' in one respect (requiring beneficence and tolerance); Missing: the contrast that when humans obstruct our proper work, they become indifferent like sun, wind, or beasts; Missing: the explanation that while external things may impede 	In one respect, a human being is most closely akin to us, insofar as we must do them good and bear with them. But insofar as certain people obstruct our proper 
marcus_aurelius_meditations	MED_008	error	repaired	The phrase 'See continually' mistranslates 'Πολλάκις ἐνθυμοῦ' which means 'Often reflect/consider', not a continuous imperative to see; The phrase 'sacred bond' has no basis in the Greek text, which speaks of 'ἐπισύνδεσιν' (interconnection) and 'σχέσιν' (relation) without the religious qualifier 'sacred'; The clause 'Nothing is alien to anything else' is entirely invented and appears nowhere in th	Often reflect upon the interconnection of all things in the universe and their relation to one another. For in a certain way all things are interwoven with one 
marcus_aurelius_meditations	MED_04_30	error	error_unconfirmed	The final clause 'ἐγὼ δὲ τροφὰς τὰς ἐκ τῶν μαθημάτων οὐκ ἔχω καὶ ἐμμένω' is mistranslated. The speaker (Marcus) is saying he DOES have nourishment from his studies (unlike the poor man who lacks bread), yet still holds fast to reason. The 'δὲ' marks a contrast: the poor man lacks bread but perseveres; Marcus has intellectual nourishment and also perseveres. The translation inverts this by saying M	One man practices philosophy without a tunic; another without a book. Here is another, half-naked: 'I have no bread,' he says, 'yet I hold fast to reason.' But 
